input,reference,prediction_raw,prediction_clean,fold,chrf,bleu,geo,has_rep,pred_len,ref_len,len_ratio,ref_has_num,ref_words,input_len
translate Akkadian to English: a-na šu-IŠTAR qí-bi-ma um-ma zu-ba ma-ta-ga-<gap> ú {d}UTU-ba-ni-ma a-šu-mì ša-áp-tim ša ta-áš-pu-ra-ni eṭ-lu-tum i-ma-qú-tù-ni-ma ša-áp-tám iš-té-ni-iš6 ni-dá-an-ma KÙ.BABBAR ni-zu-wa-azₓ KI i-<gap> a-na pu-šu-ki-in nu-šé-ba-lam a,"Say to Šu-Ištar, thus Zuba, Mataga<gap>, and Šamaš-bāni: As for the wool about which you wrote, when the men arrive here we will sell all the wool together and we will divide the silver and with <gap> we will send it to Pūšu-kēn.","To Šu-Ištar from Zuba, Mataga and Šamaš-bāni: Concerning the grain you wrote me about, the grain has fallen down, and we shall give the grain together with the grain and we shall make silver approach it. On behalf of I<gap> we shall send <gap> to Pūšu-kēn. With respect to the grain <gap> we shall send <gap> to Pūšu-kēn. With respect to the grain <gap> we shall send <gap> to Pūšu-kēn. With respect t","To Šu-Ištar from Zuba, Mataga and Šamaš-bāni: Concerning the grain you wrote me about, the grain has fallen down, and we shall give the grain together with the grain and we shall make silver approach it. On behalf of I<gap> we shall send <gap> to Pūšu-kēn. With respect to the grain <gap>",0,43.03616567882456,8.017434881972997,18.57524309127009,False,401,229,1.7510917030567685,False,43,262
translate Akkadian to English: qá-áb-a-tí-ni a-na-kam iš-tí ir-ma-a-šur a-ta-am-ga-ar um-ma šu-ut-ma té-er-tù-šu a-ṣé-er i-ku-pì-a-šur ú i-a-tí li-li-kam-ma la-dí-na-ku-um,"As for calling at a merchant's house (for a loan), as you have promised, I have here now come to an agreement with Ir'am-Aššur and he said: 'Let his instruction come to Ikūn-pī-Aššur and to me, then I will give it to you'.","I am alone here with Irma-Aššur. He said: Let him come to Ikūn-pī-Aššur and me so I can give it to you.""","I am alone here with Irma-Aššur. He said: Let him come to Ikūn-pī-Aššur and me so I can give it to you.""",0,30.348372593310422,6.6872536934205105,14.245956153025213,False,104,222,0.46846846846846846,False,43,171
translate Akkadian to English: <gap> ki-ma,<gap> since I ?,<gap> ki-ma <gap>,<gap> ki-ma <gap>,0,23.814647318820043,24.446151121745054,24.12833328820985,False,17,15,1.1333333333333333,False,4,42
translate Akkadian to English: <gap> gi5-im-lá-ni <gap> ša ma-ma-a <gap>,you <gap> do me a favor <gap> wool?,<gap> from my maid <gap>,<gap> from my maid <gap>,0,25.074676244295702,19.137605329682906,21.905918326628235,False,24,35,0.6857142857142857,False,8,72
translate Akkadian to English: <gap> a-na ší-tí <gap>,"of Mamma <gap> the wool <gap> for the rest of <gap> send to me.""""",<gap> for the rest <gap>,<gap> for the rest <gap>,0,34.552594747901374,15.781319461411266,23.351349766925953,False,24,65,0.36923076923076925,False,14,53
translate Akkadian to English: a-na 8 ma-na KÙ.BABBAR ṣa-ru-pí-im ì-dí-ba-ni ì-li-a-lúm ù mì-šu-ra-bi ú-kà-nam a-na-ku,"For 8 minas of refined silver Idi-bāni shall confirm for me Ilī-ālum and Mīšur-rabi('s liability), (that) I and Idi-bāni are each (entitled to) half the amount.","Iddin-abum, Ilī-alum and Miššu-rabi have hired me for 8 minas of refined silver.","Iddin-abum, Ilī-alum and Miššu-rabi have hired me for 8 minas of refined silver.",0,29.77563277810027,7.711831430557613,15.153371265922813,False,80,160,0.5,True,26,118
translate Akkadian to English: ha-ar-ma-am i-da-namₓ ša KÙ.BABBAR 8 ma-na ha-bu-lu,"Moreover, he shall give me a valid record of his stating that he owes 8 minas of silver.",I gave me a checked tablet. ₓ who owes some 8 minas of silver.,I gave me a checked tablet. ₓ who owes some 8 minas of silver.,0,31.341751978982877,21.203547746686084,25.77899017710268,False,62,88,0.7045454545454546,True,18,82
translate Akkadian to English: ṭup-pu-šu ha-ar-ma-am lá i-ta-ad-nam a-na mu-nu-a-tí-a a-na 4 ma-na KÙ.BABBAR,"Should he fail to confirm them and also to give me his valid record, (then) Idi-bāni shall sue Puzur-Aššur for my computed share, for 4 minas of silver.",<gap> he did not give me a certified tablet; for my textiles for 4 minas of silver.,<gap> he did not give me a certified tablet; for my textiles for 4 minas of silver.,0,25.2100053567501,15.993034287048863,20.07945417702358,False,83,152,0.5460526315789473,True,28,108
translate Akkadian to English: su-{d}EN.LÍL IGI šu-ki-tim IGI a-mur-IŠTAR IGI,"In the presence of Šu-El<lil>, of Šuk(k)utum, of Amur-Ištar, and of Šu-Bēlum.","Su-Illil before Šukkutum, by Amur-Ištar, by","Su-Illil before Šukkutum, by Amur-Ištar, by",0,25.510918758523076,1.8744693473806615,6.915159812785951,False,43,77,0.5584415584415584,False,12,77
translate Akkadian to English: 1 ma-na 3 ½ GÍN KÙ.BABBAR ṣa-ru-pá-am be-ú-lá-at,"1 mina and 3.5 shekels of refined silver, is the working capital of Aššur-imittī; he is held by the silver.","1 mina 3 ½ shekels of refined silver, the working capital.","1 mina 3 ½ shekels of refined silver, the working capital.",0,48.68301802407497,20.169409278042718,31.33540673771283,False,58,107,0.5420560747663551,True,20,79
translate Akkadian to English: šu-ma a-na a-lim{ki} lá ik-šu-dam-ma iš-tí-a lá is-ri-dam iš-tù ha-mu-uš-tí-im ša ì-lí-ìš-tí-kál ù šu-a-nim 1 ½ GÍN.TA 1 ma-na-im i ITU.KAM ú-ṣa-áb,"If he does not arrive in the City and does not pack together with me, then from the week of Iliš-tikal and Šu-Anum he will add an interest of 1.5 shekel per mina per month.","If he does not acquire the City and do not bring it with me, he must pay interest at the rate 1 ½ shekel per month per mina.","If he does not acquire the City and do not bring it with me, he must pay interest at the rate 1 ½ shekel per month per mina.",0,41.819535499436235,14.788592959525896,24.868696955361493,False,124,172,0.7209302325581395,True,35,178
translate Akkadian to English: IGI lá-qé-pì-im IGI a-šur-ma-lik,"In the presence of Lā-qēpum, of Aššur-mālik.","Witnessed by Lā-qēpum, by Aššur-malik.","Witnessed by Lā-qēpum, by Aššur-malik.",0,39.05966907365811,10.923299908191149,20.655761414343125,False,38,44,0.8636363636363636,False,7,63
translate Akkadian to English: ṭup-pu-um ša a-lim{ki} ša be-ú-lá-tí-šu sà-ar,The tablet in the City concerning his working capital is invalid.,Tablet from the City with his working capital.,Tablet from the City with his working capital.,0,45.55561910306834,16.73594937001884,27.611891185299402,False,46,65,0.7076923076923077,False,11,76
translate Akkadian to English: e-zi-ib 2 ma-na ša,"<gap> purified, apart from 2 minas of the .",Left 2 minas of bread.,Left 2 minas of bread.,0,23.390355407641817,11.943865131127646,16.714402482829474,False,22,43,0.5116279069767442,True,9,49
translate Akkadian to English: a-ta-a-a ù GAL-a-šur 2 ma-na 8 ½ GÍN a-na hi-na-a ú a-ta-a-a ½ ma-na a-na a-šur-DU10 ⅔ ma-na 1 GÍN a-na a-ta-a-a ⅓ ma-na a-na i-da-ZU ⅓ ma-na a-na a-šùr-ba-ni mì-ma a-nim ku-nu-ki GAL-a-šur na-ší,"Thereof, in accordance with your instruction, 4 minas 10 shekels of temple funds for Ataya <and> Rabi-Aššur; 2 minas 8.5 shekels for hinnāya and Ataya; 0.5 mina for Aššur-ṭāb; 41 shekels for Ataya; 0.3333 mina for I-da-Suen; 0.3333 mina for Aššur-bāni - all this under my seals Rabi-Aššur is bringing.",Ataya and Gal-Aššur; 2 minas 8 ½ shekels for hinnaya and Ataya; ½ mina for Aššur-ṭāb; ⅔ mina 1 shekel for Ataya; ⅓ mina for Iddin-abum; ⅓ mina for Aššur-bāni ⅓ mina for all this Gal-Aššur brings.,Ataya and Gal-Aššur; 2 minas 8 ½ shekels for hinnaya and Ataya; ½ mina for Aššur-ṭāb; ⅔ mina 1 shekel for Ataya; ⅓ mina for Iddin-abum; ⅓ mina for Aššur-bāni ⅓ mina for all this Gal-Aššur brings.,0,42.492888049408556,11.20269586189516,21.81822405951235,False,195,301,0.6478405315614618,True,50,226
translate Akkadian to English: ma-na 3 GÍN ni-iš-qúl 12 GÍN KÙ a-na kà-ší-im ú ma-ṣa-ra-tim <gap> en-nam-a-šur <gap> ŠÀ.BA ⅓ ma-na 6 GÍN KÙ.BABBAR <gap>,"For 2 donkeys we paid 23 shekels, 12 shekels of silver for the official and the guarding <gap>Ennam?-Aššur<gap> Thereof 26 shekels of silver <gap> -copper Rabi-Aššur.",We paid mina 3 shekels; 12 shekels of silver for the kaššu and the harness <gap> Ennam-Aššur <gap> of that ⅓ mina 6 shekels of silver <gap>,We paid mina 3 shekels; 12 shekels of silver for the kaššu and the harness <gap> Ennam-Aššur <gap> of that ⅓ mina 6 shekels of silver <gap>,0,52.8918813293341,32.467339091184044,41.43981957357146,False,139,166,0.8373493975903614,True,26,152
translate Akkadian to English: KIŠIB a-šur-{d}UTU-ši DUMU šu-IŠTAR KIŠIB a-šur-lá-ma-sí KIŠIB dan-a-šur DUMU ku-sú-sà-ri-im,"Seal of Aššur-šamšī, son of Šu-Ištar, seal of Aššur-lamassī, seal of Dān-Aššur, son of Kususārum.","Seal of Aššur-šamšī son of Šu-Ištar, seal of Aššur-lamassī, seal of Dan-Aššur son of Kusūsarum.","Seal of Aššur-šamšī son of Šu-Ištar, seal of Aššur-lamassī, seal of Dan-Aššur son of Kusūsarum.",0,80.75006001550113,57.0062318840941,67.84730389557254,False,95,97,0.979381443298969,False,15,123
translate Akkadian to English: <gap> ma-na KÙ ṣa-ru-pá-am i-ṣé-er a-šur-lá-ma-sí la-ma-sà-tum tí-šu,<gap> mina of refined silver Aššur-lamassī owes to Lamassutum.,Aššur-lamassī owes <gap> minas of refined silver to Lamassātum.,Aššur-lamassī owes <gap> minas of refined silver to Lamassātum.,0,78.2143235387525,25.470553981698213,44.63364369884902,False,63,62,1.0161290322580645,False,9,99
translate Akkadian to English: ša kur-ub-IŠTAR ù ì-lí-iš-ta-kál a-na 4 ITU.KAM i-ša-qal,From the week of Kurub-Ištar and Iliš-tikal he will pay in 4 months.,Of Kurub-Ištar and Iliš-takal he will pay within 4 months.,Of Kurub-Ištar and Iliš-takal he will pay within 4 months.,0,69.42077333281557,20.295032579515038,37.535274828947514,False,58,68,0.8529411764705882,True,13,87
translate Akkadian to English: ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb,"If he does not pay, he will add interest in accordance with the regulation of the colony.",I add interest in accordance with the rule of the colony.,I add interest in accordance with the rule of the colony.,0,59.3300403545185,35.38203023161911,45.81721599428271,False,57,89,0.6404494382022472,False,17,71
translate Akkadian to English: 7 ta-ma-lá-ke ša ṭup-pé a-na šu-be-lim ni-a-im e-zi-ib,Seven boxes with tablets I left behind to our Šu-Bēlum.,I left 7 tablets with the tablets to our own Šu-Bēlum.,I left 7 tablets with the tablets to our own Šu-Bēlum.,0,46.35515755240072,12.605968092174914,24.173366273924376,False,54,55,0.9818181818181818,False,10,85
translate Akkadian to English: GÚ 40 ma-na URUDU ṣa-lá-mì-im ša-ni-um ṭup-pu-um ša 15 ma-na URUDU SIG5 ša hu-bu-ul en-na-sú-en6 1 ṭup-pu-um ša 23 ma-na URUDU SIG5 ša hu-bu-ul,"One tablet for 2 talents and 40 minas of black copper, a second tablet for 15 minas of refined copper, being the debt of Ennam-Suen, one tablet for 23 minas of refined copper being the debt of Aššur-ṣulūlī and Didiya.","Talent 40 minas of black copper, a second tablet about 15 minas of good copper, the debt of Enna-Suen; 1 tablet about 23 minas of good copper, the debt of","Talent 40 minas of black copper, a second tablet about 15 minas of good copper, the debt of Enna-Suen; 1 tablet about 23 minas of good copper, the debt of",0,50.7112476767985,29.98346000973581,38.99357212107011,False,154,217,0.7096774193548387,True,40,174
translate Akkadian to English: mì-ma a-nim a-na šu-be-lim e-zi-ib,All this I left behind to Šu-Bēlum.,I left all this to Šu-Bēlum.,I left all this to Šu-Bēlum.,0,56.20002105886155,27.890014303843827,39.590647774543584,False,28,35,0.8,False,7,65
translate Akkadian to English: IGI i-šu-hi-im DUMU <gap>-mì-im IGI a-sà-nim DUMU šu-be-lim,"In the presence of Išuhum, son of <gap>mum, and of Asānum, son of Šu-Bēlum.","Witnessed by Išuhum son of <gap>mum, by Asānum son of Šu-Bēlum.","Witnessed by Išuhum son of <gap>mum, by Asānum son of Šu-Bēlum.",0,53.91211698339793,40.48328943627139,46.71766085712148,False,63,75,0.84,False,14,90
translate Akkadian to English: KIŠIB a-mur-{d}UTU DUMU mì-šar-GAL KIŠIB la-qé-pí-im DUMU {d}AB-ba-ni KIŠIB e-la-ma DUMU i-dí-sú-in ša hu-bu-ul e-la-ma DUMU i-dí-sú-in,"Seal of Amur-Šamaš, son of Mīšar-rabi, seal of Lā-qēpum, son of Ellil-bāni, seal of Elamma, son of Iddin-Suen, about the debt of Elamma son of Iddin-Suen.","Seal of Amur-Šamaš son of Mišar-rabi, seal of Lā-qēp son of Illil-bāni, seal of Elamma son of Iddin-Suen. Concerning the debt of Elamma son of Iddin-Suen.","Seal of Amur-Šamaš son of Mišar-rabi, seal of Lā-qēp son of Illil-bāni, seal of Elamma son of Iddin-Suen. Concerning the debt of Elamma son of Iddin-Suen.",0,77.88138184841877,41.71088476273356,56.99562565181511,False,154,154,1.0,False,26,166
translate Akkadian to English: ma-na 6 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er,1 mina 6 shekels of refined silver Elamma owes to Imdī-ilum.,The Kanesh colony owes mina 6 shekels of refined silver to Anatolians.,The Kanesh colony owes mina 6 shekels of refined silver to Anatolians.,0,55.819794533960575,42.11813371894876,48.48737537076632,False,70,60,1.1666666666666667,True,11,72
translate Akkadian to English: ITU.KAM kán-wár-ta li-mu-um i-dí-a-šùr DUMU ku-bi-dí,"Month IX, epoynmy of Iddin-Aššur, son of Kubīdi.","Month Kanwarta, eponymy Iddin-Aššur son of Kūbi-dī.","Month Kanwarta, eponymy Iddin-Aššur son of Kūbi-dī.",0,44.48177500546542,10.04870239584817,21.141998937399457,False,51,48,1.0625,False,8,83
translate Akkadian to English: 1 ma-na 6 GÍN KÙ.BABBAR-áp-kà a-mur-IŠTAR il5-qé,Elamma said: 'Your 1 mina 6 shekels of silver Amur-Ištar has collected'.,Amur-Ištar received 1 mina 6 shekels of your silver.,Amur-Ištar received 1 mina 6 shekels of your silver.,0,46.484684971873286,29.614191491914323,37.102646296435076,False,52,72,0.7222222222222222,True,12,79
translate Akkadian to English: a-mur-IŠTAR lá uk-ta-in KÙ.BABBAR ù ṣí-ba-sú e-la-ma a-na im-dí-lim i-ša-qal,"Elamma shall confirm Amur-Ištar (as having it) to Imdī-ilum and if he does not confirm that Amur-Ištar has it, Elamma will pay the silver and its interest to Imdī-ilum.",Amur-Ištar has not confirmed the silver and its interest. He will pay the silver and its interest to Imdīlum.,Amur-Ištar has not confirmed the silver and its interest. He will pay the silver and its interest to Imdīlum.,0,46.85419505276901,21.679612930989034,31.871316460684415,False,109,168,0.6488095238095238,False,29,107
translate Akkadian to English: DUMU qá-a-tim KIŠIB a-lá-hi-im DUMU a-šur-ma-lik KIŠIB ku-na-a DUMU ma-na-na,"Seal of Šu-Kūbum, son of Qa'atum, seal of Ali-ahum, son of Aššur-mālik, seal of Kunnāya, son of Manana.","Sealed by Ali-ahum son of Aššur-malik, by Kunaya son of Manana.","Sealed by Ali-ahum son of Aššur-malik, by Kunaya son of Manana.",0,38.93517252755604,10.60317004665811,20.318372353750384,False,63,103,0.6116504854368932,False,18,107
translate Akkadian to English: gám-ri-im ù hu-lu-qá-e ša ILLAT ì-lí-a-lim a-na mì-ma šu-um-šu ku-na-a a-na e-lá-ma ú-lá i-tù-ar,"For expenses and losses of the caravan of Ilī-ālum, whatsoever, Kunnāya shall not raise claim against Elamma.",The man and the debts of Ilī-ālum's caravan Kunaya must not raise claim against Elamma.,The man and the debts of Ilī-ālum's caravan Kunaya must not raise claim against Elamma.,0,48.691142265463405,26.662049764561353,36.03062111836434,False,87,109,0.7981651376146789,False,17,127
translate Akkadian to English: 30 ma-na AN.NA ša ku-na-a a-na ILLAT,"As for the 30 minas of tin, for which Kunnāya served Ilī-ālum's caravan a notice, it will belong to him together with (the other members of) the caravan according to its declared value.",30 minas of tin from Kunaya to the caravan.,30 minas of tin from Kunaya to the caravan.,0,16.210561883430454,2.041328081876029,5.752484262962895,False,43,185,0.23243243243243245,True,33,67
translate Akkadian to English: um-ma bé-lá-num ù hi-na-a-ma a-na e-lá-ma qí-bi-ma wa-ar-ki-kà-ma 11 ma-na KÙ.BABBAR ù 16 ma-na KÙ.BABBAR ša a-šu-mì KÙ.GI,"Thus Bēlānum and hinnāya, say to Elamma: After you had left your son sent 11 minas of silver and the 16 minas of silver, on which you had given Ennam-Aššur instructions concerning gold, to Ennam-Aššur.",From Bēlānum and hinnaya to Elamma: After you left you 11 minas of silver and 16 minas of silver that was owed by gold because of the gold.,From Bēlānum and hinnaya to Elamma: After you left you 11 minas of silver and 16 minas of silver that was owed by gold because of the gold.,0,43.6251787637166,25.21099833335244,33.16374992524611,False,139,201,0.6915422885572139,True,35,153
translate Akkadian to English: 16 ma-na KÙ.BABBAR en-nam-a-šur il5-qé-ma 2 ma-na KÙ.GI ù 11 ma-na KÙ.BABBAR,Ennam-Aššur took these 16 minas of silver and sent 2 minas of gold and the 11 minas of silver to us.,"Ennam-Aššur received 16 minas of silver, and 2 minas of gold and 11 minas of silver.","Ennam-Aššur received 16 minas of silver, and 2 minas of gold and 11 minas of silver.",0,63.0680847089067,39.79481147309538,50.09772989827136,False,84,100,0.84,True,21,107
translate Akkadian to English: 18 ma-na KÙ.BABBAR DUMU ṣa-lá-mì-im,Later the son of Ṣallāmum produced 18 minas of silver.,18 minas of silver from the son of Ṣalamum.,18 minas of silver from the son of Ṣalamum.,0,55.89890795956569,35.5433394487517,44.57391457367607,False,43,54,0.7962962962962963,True,10,66
translate Akkadian to English: ša ki-ma ku-a-tí a-na kà-ni-iš nu-uš-té-ri-ib i té-er-tí-ni pì-lá-ah-IŠTAR KÙ.GI a-na DUMU ṣa-lá-mì-im pí-iq-da-ma a-ṣé-er e-lá-ma lu-bi-il5,"This silver and the earlier amount of gold he <gap> We collected everything and brought (it) into Kanesh to your representatives (saying): 'At the instruction of Pilah-Ištar you must entrust the gold to the son of Ṣallāmum to bring it to Elamma'.""""",We entered your representatives to Kanesh. In our message Pilah-Ištar entrusted gold to a slave and he must bring it to Elamma.,We entered your representatives to Kanesh. In our message Pilah-Ištar entrusted gold to a slave and he must bring it to Elamma.,0,33.70969838457459,3.243083680442338,10.455781783474983,False,127,248,0.5120967741935484,False,42,171
