doc_idx,oare_id,sent_idx,n_sents,akk_bytes,is_long,eng_sent,akk_pred,match_start_tok,match_end_tok,match_score,matched_segment
10,7dfa121d-05c1-4ddc-bfc9-627f2b335aab,0,4,730,True,"From Pilah-Ištar to Ennam-Aššur: Here you instructed me about the 6.8333 minas of silver that I owe to the merchant, and you said: Whatever silver falls to you, do not set that aside to any other person; pay it to Alulaya on behalf of the merchant."" Before 15 days had gone by silver fell into my hands, but Alulaya was not here, so the silver remains to this day under his seal.",um-ma pí-lá-aḫ-IŠTAR-ma a-na en-um-a-šur qí-bi₄-ma a-na 6.8333 ma-na KÙ.BABBAR ša a-na DAM.GÀR ḫa-bu-lá-ku-ni a-na-kam tù-na-ḫi-da-ni um-ma a-ta-ma KÙ.BABBAR ša i-ma-qú-tá-ku-ni a-na ša-ni-im lá tù-ša-ar a-na a-lu-lá-a ki-ma DAM.GÀR šu-qú-ul 15 u₄-me-e lá-mu-nu-ma KÙ.BABBAR a-na qá-tí-a im-qú-tù-ma a-lu-lá-a a-na-kam lá-šu-ma KÙ.BABBAR a-na u₄-mì-im a-nim i ku-nu-ki-šu i-ba-ší,0,46,83.07176321951222,um-ma pí-lá-aḫ-IŠTAR-ma a-na en-um-a-šùr qí-bi₄-ma a-na 6.8333 ma-na KÙ.BABBAR ša a-na DAM.GÀR ḫa-bu-lá-ku-ni a-na-kam-ma tù-na-ḫi-da-ni um-ma a-ta-ma KÙ.BABBAR ša i-ma-qú-tá-ku-ni a-na ša-nim lá tù-pá-na a-na a-lu-lá-a ki-ma DAM.GÀR šu-qú-ul 15 u₄-me lá i-li-ik KÙ.BABBAR im-qú-ta-ma a-lu-lá-a a-na-kam lá-šu-ma KÙ.BABBAR a-dí u₄-mì-im a-nim i ku-nu-ki-šu i-ba-ší a-dí
10,7dfa121d-05c1-4ddc-bfc9-627f2b335aab,1,4,730,True,"2 or 3 times I have sent word to you, and I have sent you oral messages, and you answered: ""Let the silver remain in your possession."" You certainly know that the silver has been held up for 4 months in your name.",TÚG a-dí ší-ni-šu tí-ir-tí i-li-kà-kum ù na-áš-pè-ra-tim i-li-kà-kum um-ma a-ta-ma KÙ.BABBAR i-na li-bi-kà li-ib-ší a-ta ki-ma KÙ.BABBAR a-na 4 ITU.KAM uk-ta-al,45,61,50.5409133870219,a-dí ší-ni-šu ú 3 šál-ší-šu tí-ir-tí i-li-kà-kum ú i pì-a tí-ra-tim áš-ta-pá-ra-kum ta-áš-pu-ra-am um-ma a-ta-ma KÙ.BABBAR
10,7dfa121d-05c1-4ddc-bfc9-627f2b335aab,2,4,730,True,Tomorrow I shall leave.,a-ḫu-ur a-ta-lá-kam,75,76,53.17222753547337,a-ta-lá-ak
10,7dfa121d-05c1-4ddc-bfc9-627f2b335aab,3,4,730,True,"I have left the silver with my representative.""",KÙ.BABBAR iš-tí ša ki-ma i-a-tí e-zi-ib,78,82,87.07594082696576,ša ki-ma i-a-tí e-zi-ib
11,999f5540-3906-4571-a23d-99af539afe38,0,9,811,True,"Šalim-Aššur and Amur-Ištar seized us, and Amur-Ištar said to Šalim-Aššur: I appear as heir.",šál-ma-a-šùr ù a-mur-IŠTAR iṣ-bu-tù-ni-a-tí-ma um-ma a-mur-IŠTAR-ma a-na šál-ma-a-šùr-ma me-er-ú a-ta-me-a,1,8,92.05457891965625,ù a-mur-IŠTAR iṣ-bu-tù-ni-a-tí-ma um-ma a-mur-IŠTAR-ma a-na šál-ma-a-šùr-ma
11,999f5540-3906-4571-a23d-99af539afe38,1,9,811,True,You three owe 3 minas of silver to my father.,3 ma-na KÙ.BABBAR a-tù-nu a-na a-bi-a ḫa-bu-lá-tù-nu,11,19,78.94075953225284,3 ma-na KÙ.BABBAR 3 a-tù-nu a-na a-bi₄-a ḫa-bu-lá-tù-nu
11,999f5540-3906-4571-a23d-99af539afe38,2,9,811,True,My father left me your certified tablet concerning your debt.,ṭup-pá-kà ḫa-ru-mu-tim ša ḫu-bu-li-kà a-bu-a e-zi-ib,19,23,38.983021168554735,ṭup-pá-ak-nu ḫa-ar-ma-am ša ḫu-bu-li-ku-nu
11,999f5540-3906-4571-a23d-99af539afe38,3,9,811,True,Pay the silver.,KÙ.BABBAR šu-qú-ul,25,27,100.0,KÙ.BABBAR šu-qú-ul
11,999f5540-3906-4571-a23d-99af539afe38,4,9,811,True,"Or, if you have a quittance <gap> a tablet <gap> so I can invalidate your tablet."" Šalim-Aššur answered: ""Yes, we three became indebted for the silver.",ú-lá šu-ma ḫa-bu-lá-tí-ni ṭup-pá-am <gap> ṭup-pá-kà lu-dí-i um-ma ša-lim-a-šùr-ma ke-na 3-né-nu a-na KÙ.BABBAR ḫa-bu-lá-ni,27,36,50.99728581274031,ú-lá šu-ma ša-ba-e tí-šu ṭup-pá-am <gap> ú-ra <gap> ṭup-pá-kà
11,999f5540-3906-4571-a23d-99af539afe38,5,9,811,True,"I sent Anninum to Aššur-malik and Šalim-Aššur, my representatives, with the silver, and they paid the silver to your father's representatives.",a-ni-nam a-na a-šur-ma-lik ù šál-ma-a-šur ša ki-ma i-a-tí KÙ.BABBAR ú-šé-bi-il₅-ma KÙ.BABBAR a-na ša ki-ma a-bi-ku-nu iš-qú-lu,46,60,79.95529376271583,a-šur-ma-lik ù šál-ma-a-šur ša ki-ma i-a-tí KÙ.BABBAR ú-šé-bi₄-il₅-ma a-na ša ki-ma a-bi₄-kà KÙ.BABBAR iš-qú-lu
11,999f5540-3906-4571-a23d-99af539afe38,6,9,811,True,"Also, after they paid the silver, I met with your father."" Witnessed by Eddinaya, by Ṣill-Adad.",ú iš-tù KÙ.BABBAR iš-qú-lu-ni iš-tí a-bi-kà a-na-ku a-ma-kam IGI e-dí-na-a IGI ṣí-lá-{d}IM,61,71,80.79915248635078,iš-tù KÙ.BABBAR iš-qú-lu-ni iš-tí a-bi₄-kà a-na-me-er IGI e-dí-na-a IGI ṣí-lá-{d}IM
11,999f5540-3906-4571-a23d-99af539afe38,7,9,811,True,The Kanesh colony gave us and we gave our testimony in the Gate of the God before Aššur's dagger on a tablet.,kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni i-na ṭup-pì-im ni-dí-in,71,76,68.91019951193846,kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ší-bu-tí-ni ba-áb
11,999f5540-3906-4571-a23d-99af539afe38,8,9,811,True,"""",KÙ.BABBAR 1 GÍN KÙ.BABBAR ṣa-ru-pá-am iš-tù ḫa-mu-uš-tim ša a-šur-DU₁₀ DUMU šu-ku-bi₄-im,58,63,37.56608508703474,KÙ.BABBAR iš-qú-lu ù iš-tù KÙ.BABBAR
12,943574be-1b8b-4df6-a4d0-df05e12256b0,0,2,228,False,"To Ali-ahum from Damiq-pī-Aššur: Concerning Ennānum's additions, the 10 shekels of silver from the caravan that became available to me with Uṣurānum as witness, pay him 10 shekels of silver out of my silver that I left with you and then set witnesses for him.",a-na a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur-ma a-dí té-ṣú-bi ša en-na-nim 10 GÍN KÙ.BABBAR ša ILLAT-tim ša IGI ú-ṣú-ra-nim iz-ku-a-ni 10 GÍN KÙ.BABBAR i-na KÙ.BABBAR-pí-a šu-qú-ul-šu-ma ù ší-be šu-uk-na-šu-um,0,23,86.44442919067478,a-na a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur-ma a-dí tí-sú-bi ša e-na-nim 10 GÍN KÙ.BABBAR ša ILLAT-tim ša IGI ú-ṣú-ra-nim iz-ku-a-ni 10 GÍN KÙ.BABBAR i-na KÙ.BABBAR-pì-a
12,943574be-1b8b-4df6-a4d0-df05e12256b0,1,2,228,False,"He seized me here and said: Give me the silver!"" I answered: ""<gap>you will receive the silver.""""",a-na-kam iṣ-ba-at-ma um-ma šu-ut-ma KÙ.BABBAR dí-nam um-ma a-na-ku-ma KÙ.BABBAR ta-lá-qé,20,27,46.67515651267216,KÙ.BABBAR i-na KÙ.BABBAR-pì-a a-na-ku-ma ta-aṣ KÙ ta-lá-qé
13,76214fc1-7b69-4668-98fd-201fb9fe8f8e,0,3,262,False,"Sealed by Akuza son of Šu-Anum, by Amurrum-bāni son of Manana, by Lā-qēp son of Puzur-Ištar.",KIŠIB a-ku-za DUMU šu-a-nim KIŠIB MAR.TU-ba-ni DUMU ma-na-na KIŠIB lá-qé-ep DUMU PUZUR₄.IŠTAR,0,12,100.0,KIŠIB a-ku-za DUMU šu-a-nim KIŠIB MAR.TU-ba-ni DUMU ma-na-na KIŠIB lá-qé-ep DUMU PUZUR₄.IŠTAR
13,76214fc1-7b69-4668-98fd-201fb9fe8f8e,1,3,262,False,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,12,24,92.32819894043286,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in
13,76214fc1-7b69-4668-98fd-201fb9fe8f8e,2,3,262,False,Itūr-ilī son of Amur-Ištar was our (absent) partner.,i-tur₄-DINGIR DUMU a-mur-IŠTAR tap-pá-i-ni,24,28,100.0,i-tur₄-DINGIR DUMU a-mur-IŠTAR tap-pá-i-ni
14,4babe264-1ab7-4012-9247-ed95a50102c0,0,6,287,False,For 1 mina 32 shekels he has been registered on the tablet.,1.8333 ma-na 2 GÍN i-na ṭup-pì-im lá-šu,1,6,68.76690108424287,ma-na 2 GÍN i ṭup-pì-im
14,4babe264-1ab7-4012-9247-ed95a50102c0,1,6,287,False,1.8333 mina you deposited as my share.,1.8333 ma-na a-na qá-tí-a ta-dí-in,7,12,75.83181445555056,1.8333 ma-na a qá-tí-a ta-dí
14,4babe264-1ab7-4012-9247-ed95a50102c0,2,6,287,False,In all 3.5 minas have been booked in Kūn-ilum's name in the colonial office.,ŠU.NÍGIN 3.5 ma-na šu-mì ku-ni-lim i-na É kà-ri-im lá-áp-tù,14,19,75.62094705987107,ma-na šu-mì ku-ni-lim É kà-ri-im
14,4babe264-1ab7-4012-9247-ed95a50102c0,3,6,287,False,Of the 5 -textiles each?,i-na 5 ku-ta-ni 1 TÚG ku-ta-num,20,23,43.366895528130954,i-5 ku-ta-ni TA
14,4babe264-1ab7-4012-9247-ed95a50102c0,4,6,287,False,"that they deposited in the colonial office, 2 pieces belong to Kūn-ilum, thereof I will transfer 0.5 textile from Kūn-ilum's share.",ša a-na É kà-ri-im i-dí-nu 2 TÚG ša ku-ni-lim ŠÀ.BA 0.5 TÚG i-na qá-tí ku-ni-lim ú-ṭá-ḫi,24,38,72.82319156343141,É kà-ri-im i-dí-ú-ni 2 TÚG ša ku-ni-lúm ŠÀ.BA 0.5 TÚG i qá-tí ku-ni-lim ú-ṭá-ḫa
14,4babe264-1ab7-4012-9247-ed95a50102c0,5,6,287,False,"Witnessed by Išme-Adad, by Buzāzu.",IGI iš-ma-{d}IM IGI bu-za-zu,40,42,75.77067566761191,IGI bu-za-zu
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,0,11,1012,True,<gap> his profit.,<gap> šu-um-šu <gap>,0,1,58.81908962185868,<gap>
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,1,11,1012,True,Come on!,ba-a-nim <gap>,2,3,82.49910365519975,ba-a-nim
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,2,11,1012,True,"Pay in accordance with the verdict of the City, and then let us go to the City.",a ma-lá dí-in a-lim{ki} šu-qú-ul-ma ù a-na a-lim{ki} lu ni-lik,9,14,77.53605926130999,ù a-na a-lim{ki} lu ni-lik
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,3,11,1012,True,"Do not obstruct me."" This is not a formal lawsuit but a witnessed questioning.",lá tù-na-ḫa-ni lá ri-ig-ma-tum a-wa-tum ší-bu-tum,14,19,92.52431278025594,lá tù-na-ḫa-ni lá ri-ig-ma-tum ší-bu-tum
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,4,11,1012,True,"""I submit to the tablet from the City and my lord's attorney."" Ennam-Aššur said to Ababa: ""It is you who have seized me before these men and you have questioned me in court.",a-na ṭup-pì-im ša a-lim{ki} ù ra-bi-ṣú-um ša be-li-a um-ma en-um-a-šur-ma a-na a-ba-ba-ma a-ta IGI a-we-li a-ni-ú-tim ta-aṣ-ba-at-ma i-na DINGIR-lim ta-áš-a-al,26,36,81.11418324471651,ša be-li-a um-ma en-um-a-šur-ma a-na a-ba-ba-ma a-ta IGI a-we-li a-ni-ú-tim
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,5,11,1012,True,"It is you who came as an attorney, but Ali-ahum said: 'I shall question my brother <gap>' It was us that he questioned and he took our answers away to the City.",a-ta ra-bi-ṣa-am i-li-kam-ma um-ma a-lá-ḫu-um-ma a-ḫi a-ša-al ni-a-tí ú-ša-al-ni-ma a-na a-lim{ki} e-ta-wu,40,46,69.77438185527598,a-ta ra-bi-ṣú-um i-li-kam-ma um-ma a-lá-ḫu-um-ma a-ḫi
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,6,11,1012,True,"When our father died in Durhumit I personally was not present, but my brother Ali-ahum took care of my father.",i-nu-mì a-bu-ni i-na dur₄-ḫu-mì-it i-mu-ut-ni a-na-ku ú-lá a-na-ku ú a-lá-ḫu-um a-ḫu-um a-na a-bi-a i-ḫi-id,56,65,60.37218722119838,i-nu-mì a-bu-ni i-na dur₄-ḫu-mì-it me-tù a-na-ku lá-šu-a-ku-ma a-ḫi a-lá-ḫu-um
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,7,11,1012,True,They appropriated things illegally and my father wrote what he wished.,a-bu-a lá i-sà-ḫu-ru-ma a-bu-a a ma-lá li-bi-šu šu-up-ra-am,69,73,36.433605969159856,ús-ta-ki-lu-ni-ma a-bi ma-lá li-bi-šu-ma
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,8,11,1012,True,I do not owe anything to my father.,mì-ma a-na a-bi₄-a ḫa-bu-lá-ku ú-lá ḫa-bu-lá-ku,74,79,66.83371897830347,mì-ma a-na a-bi-a lá ḫa-bu-lá-ku
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,9,11,1012,True,"Come on, let us take the copper in Durhumit, the assets, and let us go with you to the City in accordance with the verdict of the City and let us satisfy the eponym with the assets of our father and let me discuss the testament of our father in the City with my brother and my sister <gap> the attorney <gap> The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.",ba-a-nim URUDU i-na dur₄-ḫu-mì-it bu-lá-tim ni-il₅-qé-ma a-na ma-lá dí-in a-lim{ki} a-na a-lim{ki} ni-lik-ma a-na ma-lá dí-in a-lim{ki} lu ni-lik-ma li-mu-um ša bu-lá-tim ša a-bi₄-ni lu nu-ša-bi₄-ma ší-ma-at a-bi₄-ni i-na a-lim{ki} KI a-ḫi-a ù a-ḫa-tí lu <gap> ra-bi₄-ṣú-um <gap> a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,82,114,55.936250526022654,dur₄-ḫu-mì-it bu-lá-tí lu ni-al-qé-a-am-ma a ma-lá dí-in a-lim{ki} iš-tí-kà a-na a-lim{ki} lu ni-lik-ma i-na bu-lá-tí ša a-bi-ni li-ma-am lu nu-ṭá-ib-ma i-na ší-ma-tí-ni ša a-bi₄-ni ša a-lim{ki} iš-tí a-ḫi-a ù a-ḫa-tí-a <gap> ra-bi-ṣú-um
15,0db91c91-7c07-4b21-962a-a6cde6af9a20,10,11,1012,True,"Witnessed by <gap> by Suen-damiq, son of Aššur-imittī.""",IGI <gap> IGI sú-en₆-SIG₅ DUMU a-šur-i-mì-tí,110,113,25.826622314283163,ù a-ḫa-tí-a <gap>
16,6b3d989a-03a0-4e3f-9d67-4c1a63623a9a,0,5,381,False,"Seal of Ziqiqi, son of Ilī-dān, seal of Šalim-Aššur, son of Uzua, seal of Puzur-Ištar, son of Idnāya.",KIŠIB zi-qí-qí DUMU ì-lí-dan KIŠIB ša-lim-a-šùr DUMU ú-zu-a KIŠIB PUZUR₄.IŠTAR DUMU id-na-a,0,12,86.91226349433379,KIŠIB zi-qí-qí DUMU ì-lí-dan KIŠIB šál-ma-a-šur DUMU ú-zu-a KIŠIB PUZUR₄.IŠTAR DUMU id-na-a
16,6b3d989a-03a0-4e3f-9d67-4c1a63623a9a,1,5,381,False,"25 shekels of refined silver, a working capital belonging to Elamma, Puzur-Ištar, son of Idnāya, has received; with the silver he is held.",0.3333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am be-ú-lá-at e-lá-ma PUZUR₄.IŠTAR DUMU id-na-a il₅-qé i-na KÙ.BABBAR ú-kà-al,9,18,82.50042550470951,PUZUR₄.IŠTAR DUMU id-na-a 0.3333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am
16,6b3d989a-03a0-4e3f-9d67-4c1a63623a9a,2,5,381,False,When he returns the silver he can leave.,i-nu-mì KÙ.BABBAR i-tù-ra-ni i-ta-al-kam,26,28,46.06031150967817,KÙ.BABBAR uk-ta-al
16,6b3d989a-03a0-4e3f-9d67-4c1a63623a9a,3,5,381,False,If goes somewhere else I will rent somebody and the wages of the donkey-driver he shall compensate.,šu-ma a-ma-kam ma-ma-an ú ig-re ANŠE.ḪI.A ú-ma-lá ú-ma-lá,30,34,30.008377381531627,ú i-ta-lá-ak šu-ma a-e-ma
16,6b3d989a-03a0-4e3f-9d67-4c1a63623a9a,4,5,381,False,"Two shekels of silver, his clothing allowance, he has received.",2 GÍN KÙ.BABBAR lu-bu-šu il₅-qé,39,44,100.0,2 GÍN KÙ.BABBAR lu-bu-šu il₅-qé
17,aad0ebf8-6ac3-423b-a96c-b9c9b65fc7ab,0,4,328,False,"To Elamma, say, thus <gap> and Aššur-mālik?: 4 talents of tin with seals applied in the City and <gap> -textiles?",a-na e-lá-ma qí-bi₄-ma um-ma <gap> ù a-šur-ma-lik-ma 4 GÚ AN.NA ku-nu-ki ša a-lim{ki} ú <gap> ku-ta-ni <gap>,0,16,94.16260304226064,a-na e-lá-ma qí-bi-ma um-ma <gap> ù a-šur-ma-lik-ma 4 GÚ AN.NA ku-nu-ki ša a-lim{ki} ú <gap> ku-ta-ni
17,aad0ebf8-6ac3-423b-a96c-b9c9b65fc7ab,1,4,328,False,Lā-qēpum's <gap>.,<gap> ša lá-qé-pí-im <gap>,42,44,38.92676152911029,a <gap>
17,aad0ebf8-6ac3-423b-a96c-b9c9b65fc7ab,2,4,328,False,Thereof: 17.5 minas of tin without () 5 -textiles were taken in the palace.,ŠÀ.BA 17.5 ma-na AN.NA lá ú-lá 5 TÚG ku-ta-nu i-na É.GAL-lim lá-qé-ú,19,30,79.78822134283129,ŠÀ.BA 17.5 ma-na AN.NA lá ku-nu-ki 5 ku-ta-nu i-na É.GAL-lim lá-qé-ú
17,aad0ebf8-6ac3-423b-a96c-b9c9b65fc7ab,3,4,328,False,"a written instruction on the basis of what you said to <gap>: ""Let him entrust the tin to an agent <gap>""""",TÚG lá-pì-tám ki-ma um-ma a-ta-ma AN.NA a-na DAM.GÀR li-ip-qí-id <gap>,34,39,62.56708143691304,a-na <gap> um-ma a-ta-ma AN.NA
18,5a259396-70b6-49ec-a72c-fb01ab396273,0,6,981,True,"Thus Iliya, Aššur-rēṣī, Ennam-Aššur and Dadiya, say to Elamma: 48 shekels of silver, which is silver of Ali-ahum that is part of your joint-stock fund, we took it and made purchases with it and Kunnaya has sent them to you.",um-ma i-li-a a-šur-re-ṣí en-um-a-šur ù da-dí-a-ma a-na e-lá-ma qí-bi₄-ma 0.3333 ma-na 8 GÍN KÙ.BABBAR ša KÙ.BABBAR a-lá-ḫi-im ša i-na li-bi₄ na-ru-qí-kà ni-il₅-qé-šu-ma ší-ma-am ni-iš-a-ma ku-na-a ú-šé-bi₄-lam,0,26,75.0058890973236,um-ma i-li-a a-šur-re-ṣí en-nam-a-šur ù da-dí-a-ma a-na e-la-ma qí-bi₄-ma 0.8333 ma-na LÁ 2 GÍN KÙ.BABBAR ša KÙ a-la-ḫi-im ša li-bi₄ na-ru-qí-kà ni-il₅-qé-a-šu-ma ší-ma-am ni-iš-a-ma ku-na-a ú-šé-bi₄-kum
18,5a259396-70b6-49ec-a72c-fb01ab396273,1,6,981,True,"(As for) the 1 mina of gold you yourself have invested with Ali-ahum, we collected 1.6666 mina of silver and made purchases and Aššur-lamassī has brought them to you.",1 ma-na KÙ.GI ša a-lá-ḫu-um ta-dí-na-a-ni 1.6666 ma-na KÙ.BABBAR ni-il₅-qé-ma ší-ma-am ni-iš-a-ma a-šùr-lá-ma-sí ú-bi-il₅-kum,35,42,78.75312772422687,1.6666 ma-na KÙ.BABBAR ni-il₅-qé-ma ší-ma-am ni-iš-a-ma a-šur-lá-ma-sí
18,5a259396-70b6-49ec-a72c-fb01ab396273,2,6,981,True,"0.3333 mina of silver of the price of the donkeys you sent to Ali-ahum has been added to your merchandise; Ennam-Aššur and Šu-Ištar, son of Dadānum, have shipped it off to you.",0.3333 ma-na KÙ.BABBAR ša ší-im ANŠE.ḪI.A ša a-na a-lá-ḫi-im tù-šé-bi-lá-ni a-na lu-qú-tí-kà ú-ra-dí en-um-a-šùr ù šu-IŠTAR DUMU da-da-nim ú-bi-il₅-šu,43,62,79.47525601919189,0.3333 ma-na KÙ.BABBAR ša ší-im ANŠE.ḪI.A ša a-na a-lá-ḫi-im tù-šé-bi₄-lá-ni a-na li-bi₄ lu-qú-tí-kà na-dí en-nam-a-šur ù šu-IŠTAR DUMU da-da-nim
18,5a259396-70b6-49ec-a72c-fb01ab396273,3,6,981,True,"We collected 20 minas of copper from Ilī-bāni and 8 minas of copper from Ahmaya and we bought (with it) dark textiles; Ennam-Aššur and Šu-Ištar, son of Dadānum, have brought it to you.",20 ma-na URUDU ša ili₅-ba-ni ù 8 ma-na URUDU ša aḫ-ma-a ni-il₅-qé-ma TÚG šu-ru-tum ni-iš-a-am en-um-a-šur ù šu-IŠTAR DUMU da-da-nim ub-lu-nim,68,84,67.33835019794718,8 ma-na URUDU iš-tí aḫ-ma-a ni-il₅-qé-ma 4 TÚG šu-ru-tim ni-iš-a-ma en-nam-a-šur ù šu-IŠTAR DUMU da-da-nim ub-lu-ni-kum
18,5a259396-70b6-49ec-a72c-fb01ab396273,4,6,981,True,"As for the silver of the paternal house that is (in) the joint-stock capital of Ali-ahum, about which you wrote - Aššur-ṭāb took your and Ali-ahum's part (and) he made purchases (with it) and shipped them off.",KÙ.BABBAR ša É a-bi₄-im ša ta-áš-pu-ra-ni ša na-ru-qí-im ša a-lá-ḫi-im ša ta-áš-pu-ra-ni a-šùr-DU₁₀ ší-ma-am ú-ša-áš-ma ú-bi₄-il₅,84,94,52.25679794204594,a-šu-mì KÙ.BABBAR ša É A.BA ša na-ru-uq a-la-ḫi-im ša ta-áš-pu-ra-ni
18,5a259396-70b6-49ec-a72c-fb01ab396273,5,6,981,True,"We ourselves did not receive / take anything.""",Mì-ma né-nu lá il₅-qé,104,106,35.71437028929733,né-nu mì-ma
19,10bd64cd-2f89-4634-a5ca-e28bba719142,0,3,289,False,"Seal of Ennānum son of Šu-Bēlum, seal of Uṣur-ša-Aššur son of Amurriya.",KIŠIB en-na-nim DUMU šu-be-lim KIŠIB ú-ṣur-ša-a-šur DUMU a-mu-ri-a,0,7,73.91190194613115,KIŠIB en-na-nim DUMU šu-bé-lim KIŠIB ú-ṣú-ur-ša-a-šur DUMU
19,10bd64cd-2f89-4634-a5ca-e28bba719142,1,3,289,False,Uṣur-ša-Aššur son of Amurriya owes 13.5 shekels of refined silver to Irišum.,13.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ú-ṣur-ša-a-šur DUMU a-mu-ri-a i-ri-šum i-šu,8,19,75.48341072367933,13.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-na ṣé-er ú-ṣú-ur-ša-a-šur DUMU a-mur-i-a i-ri-šum i-šu
19,10bd64cd-2f89-4634-a5ca-e28bba719142,2,3,289,False,Reckoned from the week of Aššur-imittī and Amur-Ištar he must add interest at the rate 0.3333 shekel per month.,iš-tù ḫa-muš-tim ša a-šur-i-mì-tí ù a-mur-IŠTAR 0.3333 GÍN.TA i-na ITU.KAM ú-ṣa-áb,21,30,94.9607147246297,ša a-šur-i-mì-tí ù a-mur-IŠTAR 0.3333 GÍN.TA i-na ITU.KAM ú-ṣa-áb
20,e850cbbe-2e7b-45ff-b921-6a3421331c08,0,4,413,False,Man-mahir son of Amur-Ištar owes 30 talents of -copper from Durhumit to Šalim-Aššur.,30 GÚ URUDU ší-kam ša dur₄-ḫu-mì-it i-ṣé-er ma-ma-ḫi-ir DUMU a-mur-IŠTAR ša-lim-a-šùr i-šu,4,12,76.06399152128577,ša dur₄-ḫu-mì-it i-na ṣé-er ma-ma-ḫi-ir DUMU a-mur-IŠTAR ša-lim-a-šur
20,e850cbbe-2e7b-45ff-b921-6a3421331c08,1,4,413,False,"When he arrives one month will pass, and then he will send silver to his representatives, and <gap> he will pay in copper.",i-na e-ra-bi₄-šu ITU.KAM i-lá-ak-ma ù KÙ.BABBAR a-na ša ki-ma šu-a-tí ú-šé-ba-lam-ma <gap> a-na URUDU i-ša-qal,13,22,71.70214832231403,i-na e-ra-bi₄-šu-ma ITU.KAM i-lá-ak KÙ.BABBAR a-na ša ki-ma šu-a-tí
20,e850cbbe-2e7b-45ff-b921-6a3421331c08,2,4,413,False,"If he has not sent it (in time), he will pay interest in accordance with the rule of the colony.",šu-ma lá ú-šé-bi₄-lam ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb,33,38,89.40114597582087,ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb
20,e850cbbe-2e7b-45ff-b921-6a3421331c08,3,4,413,False,"Witnessed by Enna-Suen, by Salliya by Aššur-nādā, by Damiq-pī-Aššur.",IGI en-na-sú-in IGI sà-li-a IGI a-šur-na-da IGI SIG₅-pí-a-šur,38,46,100.0,IGI en-na-sú-in IGI sà-li-a IGI a-šur-na-da IGI SIG₅-pí-a-šur
21,ce69dae3-6b1a-4fce-802e-35eec4e70325,0,8,579,True,"From Ikūn-pīya, Dan-Aššur and Šalim-wardī to Ennam-Aššur: Dan-Aššur has paid us 2 talents of good copper.",um-ma i-ku-pí-a dan-a-šur ù ša-lim-wa-ar-dí-ma a-na en-um-a-šur qí-bi-ma 2 GÚ URUDU SIG₅ dan-a-šur iš-qú-ul-ni-a-tí,2,15,94.61458339495046,dan-a-šur ù ša-lim-wa-ar-dí-ma a-na en-um-a-šur qí-bi-ma 2 GÚ URUDU SIG₅ dan-a-šur iš-qú-ul-ni-a-tí 3
21,ce69dae3-6b1a-4fce-802e-35eec4e70325,1,8,579,True,"He did not break the 3 blocks, and he promised to pay 15 shekels.",3 ša-pá-ar-tim lá ú-bi₄-il₅-ma 15 GÍN ša-qá-lam iq-bi₄,17,21,50.3348247210091,iš-bi-ir-ma 15 GÍN ša-qá-lá-am
21,ce69dae3-6b1a-4fce-802e-35eec4e70325,2,8,579,True,We <gap> Send his tablet.,ṭup-pu-šu nu-šé-ba-lam <gap> ṭup-pu-šu šé-bi-lam,23,25,72.56615133081343,ṭup-pu-šu šé-bi-lam
